"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos"
83426032;"01/01/16";"Sexta";"17:10:00";"PR";376;"403";"TIBAGI";"Velocidade incompatível";"Capotamento";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83426033;"01/01/16";"Sexta";"07:00:00";"PI";135;"387,5";"BOM JESUS";"Velocidade incompatível";"Saída de Pista";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Ceu Claro";"Simples";"Curva";"Rural";1;0;1;0;0;0;1;1
83426034;"01/01/16";"Sexta";"15:30:00";"MG";40;"126,4";"JOAO PINHEIRO";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";6;0;2;0;4;0;2;2
83426035;"01/01/16";"Sexta";"15:00:00";"MT";174;"569";"COMODORO";"Velocidade incompatível";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Rural";2;0;0;0;2;0;0;1
83426036;"01/01/16";"Sexta";"16:30:00";"PR";369;"183,6";"ARAPONGAS";"Ingestão de álcool";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Urbano";1;0;0;0;1;0;0;1
83426037;"01/01/16";"Sexta";"16:15:00";"MT";364;"53,3";"ALTO GARCAS";"Defeito na via";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83426038;"01/01/16";"Sexta";"10:30:00";"AC";364;"173";"BUJARI";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";6;0;4;0;2;0;4;2
83426039;"01/01/16";"Sexta";"15:00:00";"MG";50;"10";"UBERLANDIA";"Velocidade incompatível";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Rural";2;0;0;0;2;0;0;1
83426040;"01/01/16";"Sexta";"15:00:00";"SC";470;"168,5";"POUSO REDONDO";"Não guardar distância de segurança";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Rural";10;0;7;2;1;0;9;4
83426041;"01/01/16";"Sexta";"17:40:00";"PR";277;"73,5";"SAO JOSE DOS PINHAIS";"Outras";"Colisão Transversal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Rural";3;1;1;0;1;0;1;2
83426042;"01/01/16";"Sexta";"11:30:00";"PB";230;"85";"CALDAS BRANDAO";"Defeito mecânico em veículo";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Urbano";4;0;3;1;0;0;4;1
83426043;"01/01/16";"Sexta";"19:00:00";"SC";101;"39,1";"JOINVILLE";"Animais na Pista";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Urbano";1;0;1;0;0;0;1;1
83426045;"01/01/16";"Sexta";"17:00:00";"PE";101;"46";"IGARASSU";"Falta de atenção";"Atropelamento de pessoa";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Urbano";2;1;0;0;1;0;0;1
83426047;"01/01/16";"Sexta";"11:00:00";"PR";153;"322,9";"IRATI";"Outras";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;1;0;0;0;1;1
83426048;"01/01/16";"Sexta";"18:00:00";"RJ";101;"498";"ANGRA DOS REIS";"Velocidade incompatível";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Rural";4;0;3;0;1;0;3;1
83426049;"01/01/16";"Sexta";"12:30:00";"PE";423;"41";"CACHOEIRINHA";"Outras";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Curva";"Urbano";1;0;0;0;1;0;0;1
83426050;"01/01/16";"Sexta";"16:20:00";"RJ";465;"9";"SEROPEDICA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Urbano";2;0;1;0;1;0;1;2
83426053;"01/01/16";"Sexta";"17:55:00";"SP";116;"202,2";"ARUJA";"Falta de atenção";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Urbano";3;0;1;0;1;1;1;2
83426054;"01/01/16";"Sexta";"18:10:00";"MT";70;"513";"VARZEA GRANDE";"Desobediência à sinalização";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Crescente";"Nublado";"Simples";"Reta";"Urbano";3;0;2;0;0;1;2;2
83426060;"01/01/16";"Sexta";"17:00:00";"PR";277;"7,8";"PARANAGUA";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Rural";2;0;2;0;0;0;2;2
83426062;"01/01/16";"Sexta";"11:30:00";"ES";262;"21,9";"VIANA";"Desobediência à sinalização";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Cruzamento";"Urbano";4;0;3;0;1;0;3;2
83426063;"01/01/16";"Sexta";"18:00:00";"PR";376;"668";"GUARATUBA";"Defeito mecânico em veículo";"Colisão com objeto fixo";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Rural";1;0;0;0;1;0;0;1
83426065;"01/01/16";"Sexta";"16:30:00";"MA";10;"247";"IMPERATRIZ";"Ingestão de álcool";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Urbano";2;0;1;0;1;0;1;2
83426066;"01/01/16";"Sexta";"17:40:00";"MG";262;"878";"CAMPO FLORIDO";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Cruzamento";"Urbano";2;0;1;0;0;1;1;2
83426067;"01/01/16";"Sexta";"17:50:00";"GO";60;"126";"GOIANAPOLIS";"Falta de atenção";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Rural";2;0;2;0;0;0;2;1
83426070;"01/01/16";"Sexta";"14:45:00";"BA";110;"20";"PAULO AFONSO";"Dormindo";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Rural";3;0;2;0;1;0;2;1
83426071;"01/01/16";"Sexta";"05:30:00";"MG";381;"406,1";"BOM JESUS DO AMPARO";"Outras";"Saída de Pista";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Chuva";"Simples";"Curva";"Rural";2;0;1;0;1;0;1;1
83426072;"01/01/16";"Sexta";"09:25:00";"PA";10;"337,4";"SAO MIGUEL DO GUAMA";"Desobediência à sinalização";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Rural";2;1;0;0;1;0;0;2
83426075;"01/01/16";"Sexta";"20:35:00";"CE";116;"67";"CHOROZINHO";"Falta de atenção";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Curva";"Urbano";1;0;0;1;0;0;1;1
83426077;"01/01/16";"Sexta";"12:00:00";"SP";116;"565";"BARRA DO TURVO";"Velocidade incompatível";"Colisão com objeto fixo";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83426080;"01/01/16";"Sexta";"19:10:00";"PR";277;"36";"MORRETES";"Dormindo";"Saída de Pista";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Dupla";"Reta";"Rural";4;0;4;0;0;0;4;1
83426081;"01/01/16";"Sexta";"20:40:00";"GO";414;"440";"ANAPOLIS";"Falta de atenção";"Colisão lateral";"Sem Vítimas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Curva";"Urbano";2;0;0;0;2;0;0;2
83426082;"01/01/16";"Sexta";"20:45:00";"GO";40;"6,1";"VALPARAISO DE GOIAS";"Ingestão de álcool";"Colisão com bicicleta";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Nublado";"Dupla";"Reta";"Rural";3;0;1;1;1;0;2;2
83426083;"01/01/16";"Sexta";"21:15:00";"MG";381;"845";"SAO SEBASTIAO DA BELA VISTA";"Velocidade incompatível";"Saída de Pista";"Sem Vítimas";"Plena noite";"Crescente";"Chuva";"Dupla";"Reta";"Rural";1;0;0;0;1;0;0;1
83426084;"01/01/16";"Sexta";"22:00:00";"SP";381;"71,6";"SAO PAULO";"Falta de atenção";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Chuva";"Dupla";"Curva";"Rural";1;0;1;0;0;0;1;1
83426086;"01/01/16";"Sexta";"20:00:00";"MG";459;"55,1";"IPUIUNA";"Desobediência à sinalização";"Colisão frontal";"Com Vítimas Fatais";"Plena noite";"Crescente";"Chuva";"Simples";"Reta";"Rural";2;1;0;0;1;0;0;2
83426087;"01/01/16";"Sexta";"04:20:00";"PE";101;"100";"CABO DE SANTO AGOSTINHO";"Outras";"Colisão traseira";"Com Vítimas Fatais";"Amanhecer";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;1;0;0;1;0;0;2
83426088;"01/01/16";"Sexta";"15:15:00";"MG";50;"22";"ARAGUARI";"Outras";"Colisão com objeto fixo";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Rural";1;0;0;0;1;0;0;1
83426090;"01/01/16";"Sexta";"20:35:00";"MA";222;"673";"ACAILANDIA";"Falta de atenção";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Nublado";"Simples";"Reta";"Rural";1;0;1;0;0;0;1;1
83426091;"01/01/16";"Sexta";"14:47:00";"MG";381;"527,5";"BRUMADINHO";"Velocidade incompatível";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Curva";"Rural";2;0;2;0;0;0;2;1
83426092;"01/01/16";"Sexta";"22:50:00";"RS";386;"217";"TIO HUGO";"Velocidade incompatível";"Saída de Pista";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Nublado";"Simples";"Reta";"Rural";1;0;1;0;0;0;1;1
83426093;"01/01/16";"Sexta";"16:45:00";"TO";153;"635,6";"ALIANCA DO TOCANTINS";"Defeito mecânico em veículo";"Saída de Pista";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Rural";4;1;1;2;0;0;3;1
83426094;"01/01/16";"Sexta";"23:30:00";"SC";101;"111";"NAVEGANTES";"Defeito na via";"Capotamento";"Sem Vítimas";"Plena noite";"Decrescente";"Chuva";"Simples";"Curva";"Urbano";1;0;0;0;1;0;0;1
83426095;"01/01/16";"Sexta";"21:30:00";"PR";373;"177,9";"PONTA GROSSA";"Outras";"Colisão com objeto móvel";"Sem Vítimas";"Plena noite";"Crescente";"Nublado";"Simples";"Reta";"Urbano";1;0;0;0;1;0;0;1
83426096;"01/01/16";"Sexta";"22:45:00";"ES";101;"31";"CONCEICAO DA BARRA";"Ingestão de álcool";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;1;1;0;1;2;1
83426097;"01/01/16";"Sexta";"21:00:00";"MT";70;"0,8";"BARRA DO GARCAS";"Ingestão de álcool";"Colisão Transversal";"Sem Vítimas";"Plena noite";"Decrescente";"Nublado";"Simples";"Reta";"Urbano";2;0;0;0;2;0;0;2
83426098;"01/01/16";"Sexta";"22:16:00";"GO";153;"208,3";"URUACU";"Falta de atenção";"Colisão Transversal";"Com Vítimas Fatais";"Plena noite";"Crescente";"Nublado";"Simples";"Reta";"Rural";2;1;0;0;0;1;0;2
83426099;"01/01/16";"Sexta";"21:55:00";"PE";104;"66,7";"CARUARU";"Dormindo";"Colisão com objeto fixo";"Sem Vítimas";"Plena noite";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";1;0;0;0;1;0;0;1
83426100;"01/01/16";"Sexta";"23:20:00";"PA";10;"339";"SAO MIGUEL DO GUAMA";"Falta de atenção";"Colisão Transversal";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;0;0;1;1;0;2
83426101;"01/01/16";"Sexta";"21:40:00";"MT";163;"27,6";"ITIQUIRA";"Falta de atenção";"Capotamento";"Sem Vítimas";"Plena noite";"Decrescente";"Nublado";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;1
83426102;"02/01/16";"Sábado";"00:15:00";"SP";153;"27,5";"NOVA GRANADA";"Outras";"Colisão com objeto fixo";"Sem Vítimas";"Plena noite";"Decrescente";"Chuva";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83426103;"01/01/16";"Sexta";"19:18:00";"PA";230;"106";"MARABA";"Falta de atenção";"Saída de Pista";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Ignorada";"Simples";"Reta";"Rural";1;1;0;0;0;0;0;1
83426104;"02/01/16";"Sábado";"01:10:00";"PR";376;"645";"TIJUCAS DO SUL";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Chuva";"Dupla";"Reta";"Rural";6;0;2;1;3;0;3;4
83426105;"02/01/16";"Sábado";"00:10:00";"SC";101;"4,5";"GARUVA";"Animais na Pista";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Chuva";"Dupla";"Reta";"Rural";1;0;1;0;0;0;1;1
83426106;"01/01/16";"Sexta";"23:58:00";"RS";116;"319,9";"BARRA DO RIBEIRO";"Outras";"Colisão com objeto fixo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;0;2;0;0;2;1
83426107;"01/01/16";"Sexta";"21:15:00";"MS";158;"100";"PARANAIBA";"Animais na Pista";"Atropelamento de animal";"Sem Vítimas";"Plena noite";"Crescente";"Nublado";"Simples";"Reta";"Rural";3;0;0;0;3;0;0;1
83426108;"01/01/16";"Sexta";"18:00:00";"RO";364;"309,6";"PRESIDENTE MEDICI";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Simples";"Reta";"Urbano";2;0;0;1;1;0;1;2
83426109;"01/01/16";"Sexta";"23:40:00";"BA";101;"113";"ALAGOINHAS";"Animais na Pista";"Atropelamento de animal";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;1;0;0;0;1;1
83426110;"01/01/16";"Sexta";"12:10:00";"PI";316;"311";"PICOS";"Outras";"Colisão com objeto fixo";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";1;0;0;0;1;0;0;1
83426112;"01/01/16";"Sexta";"19:25:00";"BA";242;"751";"CRISTOPOLIS";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ignorada";"Simples";"Reta";"Rural";4;0;2;0;2;0;2;2
83426114;"02/01/16";"Sábado";"03:00:00";"RS";386;"414";"MONTENEGRO";"Dormindo";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;1;0;0;0;1;1
83426115;"02/01/16";"Sábado";"00:10:00";"BA";101;"113";"ALAGOINHAS";"Animais na Pista";"Atropelamento de animal";"Sem Vítimas";"Plena noite";"Crescente";"Nublado";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83426116;"01/01/16";"Sexta";"22:20:00";"PI";316;"10,5";"TERESINA";"Falta de atenção";"Saída de Pista";"Ignorado";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Curva";"Urbano";1;0;0;0;0;1;0;1
83426117;"01/01/16";"Sexta";"06:30:00";"MG";40;"544";"BELO HORIZONTE";"Ingestão de álcool";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Ceu Claro";"Dupla";"Curva";"Rural";5;0;1;0;3;1;1;2
83426118;"02/01/16";"Sábado";"00:05:00";"RJ";465;"20";"NOVA IGUACU";"Defeito mecânico em veículo";"Colisão traseira";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Chuva";"Simples";"Reta";"Urbano";3;0;1;0;1;1;1;2
83426119;"01/01/16";"Sexta";"04:00:00";"MG";116;"266";"TEOFILO OTONI";"Dormindo";"Saída de Pista";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Reta";"Rural";2;0;2;0;0;0;2;1
83426120;"01/01/16";"Sexta";"19:40:00";"BA";415;"25";"ILHEUS";"Outras";"Colisão frontal";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;0;0;2;0;0;2
83426121;"01/01/16";"Sexta";"18:20:00";"GO";70;"159,5";"ITAGUARI";"Defeito mecânico em veículo";"Saída de Pista";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Rural";5;1;3;1;0;0;4;1
83426122;"01/01/16";"Sexta";"17:20:00";"SC";280;"21";"ARAQUARI";"Ultrapassagem indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Urbano";3;0;1;1;1;0;2;2
83426123;"01/01/16";"Sexta";"14:30:00";"GO";60;"264";"INDIARA";"Outras";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Rural";2;0;1;0;1;0;1;1
83426125;"01/01/16";"Sexta";"23:30:00";"RN";101;"107";"PARNAMIRIM";"Ultrapassagem indevida";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;0;1;0;1;0;1;2
83426127;"01/01/16";"Sexta";"17:40:00";"RN";226;"105,1";"SANTA CRUZ";"Outras";"Colisão Transversal";"Com Vítimas Fatais";"Anoitecer";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";7;3;0;4;0;0;4;2
83426128;"01/01/16";"Sexta";"17:10:00";"SP";101;"34,7";"UBATUBA";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83426129;"02/01/16";"Sábado";"01:20:00";"PR";277;"652";"MATELANDIA";"Outras";"Colisão traseira";"Sem Vítimas";"Plena noite";"Decrescente";"Nublado";"Simples";"Reta";"Rural";2;0;0;0;1;1;0;2
83426131;"01/01/16";"Sexta";"18:40:00";"RN";226;"247,8";"JUCURUTU";"Ultrapassagem indevida";"Colisão frontal";"Com Vítimas Fatais";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";4;1;0;1;1;1;1;3
83426132;"01/01/16";"Sexta";"22:20:00";"BA";101;"674,6";"ITAPEBI";"Ultrapassagem indevida";"Colisão lateral";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;0;1;2;0;1;2
83426134;"01/01/16";"Sexta";"18:45:00";"CE";222;"30,5";"CAUCAIA";"Outras";"Atropelamento de pessoa";"Ignorado";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;0;0;0;2;0;1
83426135;"02/01/16";"Sábado";"05:05:00";"RS";392;"58,8";"RIO GRANDE";"Ingestão de álcool";"Colisão com objeto fixo";"Sem Vítimas";"Plena noite";"Decrescente";"Nublado";"Dupla";"Reta";"Rural";3;0;0;0;3;0;0;1
83426136;"02/01/16";"Sábado";"04:50:00";"SC";101;"134,6";"BALNEARIO CAMBORIU";"Falta de atenção";"Colisão com objeto fixo";"Sem Vítimas";"Plena noite";"Crescente";"Nublado";"Simples";"Reta";"Urbano";1;0;0;0;1;0;0;1
83426137;"01/01/16";"Sexta";"16:00:00";"RO";364;"798";"PORTO VELHO";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Rural";9;0;8;0;0;1;8;2
83426138;"02/01/16";"Sábado";"05:10:00";"SC";101;"57,5";"ARAQUARI";"Falta de atenção";"Capotamento";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Chuva";"Dupla";"Curva";"Rural";2;0;2;0;0;0;2;1
83426139;"01/01/16";"Sexta";"23:00:00";"RS";392;"694,7";"ROQUE GONZALES";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;2;0;1;0;2;2
83426140;"02/01/16";"Sábado";"01:40:00";"PR";277;"680,4";"MEDIANEIRA";"Falta de atenção";"Saída de Pista";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Reta";"Rural";1;0;0;0;1;0;0;1
83426141;"01/01/16";"Sexta";"19:00:00";"PI";316;"296";"PICOS";"Velocidade incompatível";"Saída de Pista";"Sem Vítimas";"Plena noite";"Crescente";"Chuva";"Simples";"Curva";"Rural";2;0;0;0;2;0;0;1
83426142;"02/01/16";"Sábado";"04:10:00";"PB";230;"154";"CAMPINA GRANDE";"Ingestão de álcool";"Colisão lateral";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Nublado";"Simples";"Reta";"Urbano";3;0;1;0;2;0;1;2
83426143;"02/01/16";"Sábado";"04:20:00";"MS";163;"700";"RIO VERDE DE MATO GROSSO";"Animais na Pista";"Atropelamento de animal";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;1;0;2;0;1;1
83426144;"01/01/16";"Sexta";"17:20:00";"PR";153;"466";"PORTO VITORIA";"Velocidade incompatível";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Rural";6;0;1;0;5;0;1;1
83426145;"02/01/16";"Sábado";"06:30:00";"MG";50;"61,4";"UBERLANDIA";"Outras";"Saída de Pista";"Sem Vítimas";"Amanhecer";"Decrescente";"Ceu Claro";"Dupla";"Curva";"Rural";1;0;0;0;1;0;0;1
83426146;"02/01/16";"Sábado";"06:15:00";"SP";116;"222";"GUARULHOS";"Outras";"Capotamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Chuva";"Múltipla";"Reta";"Urbano";1;0;0;1;0;0;1;1
83426148;"01/01/16";"Sexta";"19:15:00";"AL";101;"39";"FLEXEIRAS";"Desobediência à sinalização";"Colisão frontal";"Com Vítimas Fatais";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Curva";"Rural";2;1;0;0;0;1;0;2
83426149;"02/01/16";"Sábado";"08:00:00";"RS";386;"351,1";"ESTRELA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Urbano";4;0;1;1;2;0;2;2
83426150;"02/01/16";"Sábado";"07:10:00";"SC";101;"2,2";"GARUVA";"Velocidade incompatível";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Rural";3;0;0;0;2;1;0;3
83426151;"01/01/16";"Sexta";"00:30:00";"MG";116;"366,1";"FREI INOCENCIO";"Desobediência à sinalização";"Colisão frontal";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;0;2;1;0;2;2
83426152;"01/01/16";"Sexta";"16:00:00";"MG";381;"732";"CARMO DA CACHOEIRA";"Velocidade incompatível";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Curva";"Rural";1;0;0;0;1;0;0;1
83426155;"01/01/16";"Sexta";"01:40:00";"SC";101;"82,8";"BARRA VELHA";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Plena noite";"Decrescente";"Nublado";"Dupla";"Reta";"Rural";2;0;0;0;2;0;0;2
83426156;"02/01/16";"Sábado";"05:30:00";"PI";343;"123";"PIRACURUCA";"Não guardar distância de segurança";"Capotamento";"Sem Vítimas";"Amanhecer";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;0;0;2;1;0;2
83426157;"01/01/16";"Sexta";"22:30:00";"AC";364;"135";"RIO BRANCO";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ignorada";"Dupla";"Reta";"Urbano";3;0;3;0;0;0;3;2
83426158;"01/01/16";"Sexta";"17:30:00";"RJ";101;"521";"ANGRA DOS REIS";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83426167;"02/01/16";"Sábado";"09:00:00";"PR";376;"653";"TIJUCAS DO SUL";"Velocidade incompatível";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Rural";2;0;1;0;1;0;1;1
83426169;"02/01/16";"Sábado";"09:15:00";"RS";386;"31,1";"FREDERICO WESTPHALEN";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83426174;"02/01/16";"Sábado";"07:15:00";"SC";282;"501,7";"XANXERE";"Falta de atenção";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Urbano";2;0;0;2;0;0;2;2
83426175;"02/01/16";"Sábado";"07:00:00";"PR";376;"371,8";"ORTIGUEIRA";"Dormindo";"Capotamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83426176;"02/01/16";"Sábado";"08:45:00";"RS";386;"260,8";"FONTOURA XAVIER";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83426178;"02/01/16";"Sábado";"08:40:00";"SC";101;"144";"ITAPEMA";"Velocidade incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Urbano";5;0;0;2;3;0;2;4
83426179;"01/01/16";"Sexta";"06:05:00";"SC";101;"89";"BARRA VELHA";"Falta de atenção";"Colisão Transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Urbano";2;0;0;0;2;0;0;2
83426181;"02/01/16";"Sábado";"09:15:00";"PR";277;"135";"BALSA NOVA";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Rural";2;0;0;0;2;0;0;2
83426184;"02/01/16";"Sábado";"07:40:00";"TO";153;"133";"ARAGUAINA";"Defeito na via";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Urbano";2;0;2;0;0;0;2;1
